Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,275,State of Palestine,PSE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,10,,,,10,,116,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5624130,,,,5624130,,14893854,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5354410,,,,5354410,,10113161,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,300,Greece,GRC,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7,,,,7,,206,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,332,Haiti,HTI,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,42,,,,42,,60,,,6
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,348,Hungary,HUN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,77479,,,,77479,,116401,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8776,,,,8776,,11065,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,364,Iran,IRN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,80,,,,80,,3125,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,372,Ireland,IRL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6581,,,,6581,,2711,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,34756,,,,34756,,101872,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5445,,,,5445,,104160,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,388,Jamaica,JAM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,50,,,,50,,1011,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,392,Japan,JPN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,12818,,,,12818,,44590,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,398,Kazakhstan,KAZ,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8,,,,8,,1071,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,400,Jordan,JOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2,,,,2,,4,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,449,,,,449,,27318,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,414,Kuwait,KWT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20,,,,20,,663,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,428,Latvia,LVA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,16,,,,16,,2987,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,440,Lithuania,LTU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,100,,,,100,,551,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,458,Malaysia,MYS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,10,,,,10,,316,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,490,"Other Asia, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,235,,,,235,,1106,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,499,Montenegro,MNE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,9,,,,9,,59,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5232690,,,,5232690,,6261999,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3287060,,,,3287060,,1447975,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,579,Norway,NOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,133059,,,,133059,,41635,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,604,Peru,PER,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,617,,,,617,,875,,,6
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,616,Poland,POL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5748,,,,5748,,16833,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,620,Portugal,PRT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,33,,,,33,,47,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,642,Romania,ROU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,311,,,,311,,4779,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,643,Russian Federation,RUS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,18,,,,18,,874,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,682,Saudi Arabia,SAU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7,,,,7,,202,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,688,Serbia,SRB,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,203,,,,203,,859,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,688,Serbia,SRB,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,18041,,,,18041,,81127,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3,,,,3,,258,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,703,Slovakia,SVK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1760,,,,1760,,6169,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,703,Slovakia,SVK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1036,,,,1036,,6748,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,704,Viet Nam,VNM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,916,,,,916,,5097,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,705,Slovenia,SVN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,600,,,,600,,3560,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,705,Slovenia,SVN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,61487,,,,61487,,106335,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,710,South Africa,ZAF,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,201,,,,201,,626,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,724,Spain,ESP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3141,,,,3141,,18545,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,752,Sweden,SWE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,44724,,,,44724,,53255,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,89,,,,89,,587,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,35492,,,,35492,,113529,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,757,Switzerland,CHE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,37667,,,,37667,,30514,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,762,Tajikistan,TJK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1,,,,1,,60,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,764,Thailand,THA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,98,,,,98,,20137,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,792,Turkey,TUR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,295,,,,295,,4871,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,804,Ukraine,UKR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,41129,,,,41129,,76434,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,807,North Macedonia,MKD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7991,,,,7991,,30611,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,826,United Kingdom,GBR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,69273,,,,69273,,363020,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,28,,,,28,,113,,,0
H5,2018,2018,2018,6,1,1,Import,40,Austria,AUT,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,95045,,,,95045,,139230,,,0
H5,2018,2018,2018,6,1,2,Export,40,Austria,AUT,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,98,,,,98,,3037,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3193738,,,,3193738,,710362,,,0
H5,2018,2018,2018,6,1,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3016,,,,3016,,23112,,,0
H5,2018,2018,2018,6,1,3,Re-Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3006,,,,3006,,23064,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,56,Belgium,BEL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4510,,,,4510,,28908,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,32069,,,,32069,,74355,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1509528,,,,1509528,,210040,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,13691,,,,13691,,118334,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,392,Japan,JPN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,331,,,,331,,2093,,,0
H5,2018,2018,2018,6,1,2,Export,48,Bahrain,BHR,414,Kuwait,KWT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,800,,,,800,,5745,,,0
H5,2018,2018,2018,6,1,3,Re-Export,48,Bahrain,BHR,414,Kuwait,KWT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,800,,,,800,,5745,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1,,,,1,,1004,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,682,Saudi Arabia,SAU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1225,,,,1225,,219,,,0
H5,2018,2018,2018,6,1,2,Export,48,Bahrain,BHR,682,Saudi Arabia,SAU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2216,,,,2216,,17366,,,0
H5,2018,2018,2018,6,1,3,Re-Export,48,Bahrain,BHR,682,Saudi Arabia,SAU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2206,,,,2206,,17318,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,18605,,,,18605,,40023,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,710,South Africa,ZAF,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1612800,,,,1612800,,227626,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,826,United Kingdom,GBR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,76,,,,76,,1543,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,838,Free Zones,,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,520,,,,520,,2230,,,0
H5,2018,2018,2018,6,1,1,Import,48,Bahrain,BHR,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,381,,,,381,,3982,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,281122,Silicon dioxide,1,No Quantity,0,,,,,,105203,,,6
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8145,,,,8145,,34223,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5,,,,5,,97,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,1,No Quantity,0,,,,,,30463,,,6
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3800,,,,3800,,12244,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,643,Russian Federation,RUS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,25273,,,,25273,,27913,,,0
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,757,Switzerland,CHE,,,,,,,,281122,Silicon dioxide,1,No Quantity,0,,,,,,158,,,6
H5,2018,2018,2018,6,1,1,Import,51,Armenia,ARM,804,Ukraine,UKR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,10,,,,10,,102,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,37015094,,,,37015094,,57746369,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,28795057,,,,28795057,,80746075,,,6
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,12,Algeria,DZA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,30187,,,,30187,,276100,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,32,Argentina,ARG,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,45885,,,,45885,,238581,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,36,Australia,AUS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,102615,,,,102615,,500844,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,40,Austria,AUT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3546,,,,3546,,17410,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,40,Austria,AUT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,640487,,,,640487,,969454,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,48,Bahrain,BHR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3600,,,,3600,,17528,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,50,Bangladesh,BGD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2669,,,,2669,,16535,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,70,Bosnia Herzegovina,BIH,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,16600,,,,16600,,97563,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,76,Brazil,BRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,99069,,,,99069,,133515,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,76,Brazil,BRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,312251,,,,312251,,1575431,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,100,Bulgaria,BGR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,405932,,,,405932,,720995,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,120,Cameroon,CMR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,43,,,,43,,52,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,124,Canada,CAN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1503155,,,,1503155,,1273521,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,124,Canada,CAN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,446,,,,446,,1532,,,6
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,144,Sri Lanka,LKA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,10980,,,,10980,,53185,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,152,Chile,CHL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,0,,,,0,,21,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,152,Chile,CHL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3086,,,,3086,,17781,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6011607,,,,6011607,,6934713,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,394105,,,,394105,,1962763,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,170,Colombia,COL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,34975,,,,34975,,215429,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,178,Congo,COG,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,23,,,,23,,12,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,180,Dem. Rep. of the Congo,COD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,371,,,,371,,557,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,188,Costa Rica,CRI,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,19383,,,,19383,,100743,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,191,Croatia,HRV,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3146,,,,3146,,15363,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,196,Cyprus,CYP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,15467,,,,15467,,25113,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,203,Czechia,CZE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,121112,,,,121112,,573436,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,208,Denmark,DNK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,656763,,,,656763,,165949,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,208,Denmark,DNK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,55094,,,,55094,,206568,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,218,Ecuador,ECU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4021,,,,4021,,20259,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,222,El Salvador,SLV,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3600,,,,3600,,17528,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,226,Equatorial Guinea,GNQ,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,375,,,,375,,1515,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,231,Ethiopia,ETH,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,71,,,,71,,1765,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,233,Estonia,EST,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,19166,,,,19166,,89911,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,246,Finland,FIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,17874,,,,17874,,27960,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,246,Finland,FIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,94857,,,,94857,,414108,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1404101,,,,1404101,,2099479,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4290831,,,,4290831,,7832063,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,258,French Polynesia,PYF,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,362,,,,362,,686,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,266,Gabon,GAB,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,150,,,,150,,1657,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,275,State of Palestine,PSE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,200,,,,200,,4253,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7954456,,,,7954456,,25281034,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2685496,,,,2685496,,11574927,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,300,Greece,GRC,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,52405,,,,52405,,342227,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,320,Guatemala,GTM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3881,,,,3881,,19147,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,344,"China, Hong Kong SAR",HKG,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,927649,,,,927649,,4501014,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,348,Hungary,HUN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,194,,,,194,,3677,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,348,Hungary,HUN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2928,,,,2928,,18413,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,352,Iceland,ISL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3041,,,,3041,,5313,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,360,Indonesia,IDN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,95863,,,,95863,,439665,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,364,Iran,IRN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,66960,,,,66960,,315614,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,368,Iraq,IRQ,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2,,,,2,,36,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,372,Ireland,IRL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,19191,,,,19191,,62876,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,376,Israel,ISR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,35051,,,,35051,,181551,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,91953,,,,91953,,154986,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,557024,,,,557024,,2758473,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,384,Côte d'Ivoire,CIV,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,9305,,,,9305,,39964,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,392,Japan,JPN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,19172,,,,19172,,232317,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,392,Japan,JPN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,332,,,,332,,8303,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,400,Jordan,JOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,25373,,,,25373,,125357,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,404,Kenya,KEN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3600,,,,3600,,17528,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,506670,,,,506670,,1957806,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,456331,,,,456331,,2258842,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,414,Kuwait,KWT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3657,,,,3657,,18130,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,422,Lebanon,LBN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,23918,,,,23918,,74034,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,428,Latvia,LVA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,51435,,,,51435,,88157,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,440,Lithuania,LTU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,22474,,,,22474,,47393,,,0
H5,2018,2018,2018,6,1,1,Import,56,Belgium,BEL,442,Luxembourg,LUX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4140,,,,4140,,25993,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,442,Luxembourg,LUX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,221438,,,,221438,,354265,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,458,Malaysia,MYS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20094,,,,20094,,98833,,,0
H5,2018,2018,2018,6,1,2,Export,56,Belgium,BEL,470,Malta,MLT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,472,,,,472,,876,,,0
