Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,48,,,,48,,72499,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,78,,,,78,,102546,,,6
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,3013,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,4557,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,3818,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,37,,,,37,,45257,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,26,,,,26,,32107,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,484,Mexico,MEX,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,766,,,6
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,20,,,,20,,23604,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,15,,,,15,,9799,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,616,Poland,POL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,2286,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,643,Russian Federation,RUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,4832,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11,,,,11,,13301,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7,,,,7,,8707,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,704,Viet Nam,VNM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,4293,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,724,Spain,ESP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,157,,,,157,,25304,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,752,Sweden,SWE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11,,,,11,,13802,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,24,,,,24,,44586,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,764,Thailand,THA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,731,,,,731,,806551,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,792,Turkey,TUR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,92271,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,10,,,,10,,12961,,,0
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6312,,,,6312,,8689302,,,0
H5,2017,2017,2017,6,1,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,51,,,0
H5,2017,2017,2017,6,1,2,Export,144,Sri Lanka,LKA,231,Ethiopia,ETH,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,51,,,0
H5,2017,2017,2017,6,1,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,2159,,,6
H5,2017,2017,2017,6,1,2,Export,152,Chile,CHL,68,Bolivia (Plurinational State of),BOL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,2159,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,58101742,,,,58101742,,3764758151,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,314,,,,314,,55228,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1431,,,,1431,,264510,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,51,Armenia,ARM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,111,,,,111,,7200,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,56,Belgium,BEL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,346,,,,346,,37731,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,76,Brazil,BRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,14580,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,104,Myanmar,MMR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,50,,,,50,,4800,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,112,Belarus,BLR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,110,,,,110,,7700,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,124,Canada,CAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1342,,,,1342,,520453,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,152,Chile,CHL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,37,,,,37,,2400,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,180,Dem. Rep. of the Congo,COD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,500,,,,500,,5300,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,203,Czechia,CZE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,112,,,,112,,217687,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,208,Denmark,DNK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,79,,,,79,,103409,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,222,El Salvador,SLV,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,600,,,,600,,4200,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,246,Finland,FIN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,436,,,,436,,283054,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4243,,,,4243,,6794299,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,350765,,,,350765,,54481198,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,81726,,,,81726,,17439904,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,348,Hungary,HUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,2107,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,360,Indonesia,IDN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,226794,,,,226794,,2087201,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,372,Ireland,IRL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,610,,,,610,,105432,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8466,,,,8466,,8227287,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,692,,,,692,,262279,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1694826,,,,1694826,,119002803,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11124738,,,,11124738,,665951807,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,440,Lithuania,LTU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,111,,,,111,,81460,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,446,"China, Macao SAR",MAC,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,147,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,458,Malaysia,MYS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11503766,,,,11503766,,702254864,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,466,Mali,MLI,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,924,,,,924,,65233,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,15192872,,,,15192872,,1006763716,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,911,,,,911,,178277,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,579,Norway,NOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,19,,,,19,,1250,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,608,Philippines,PHL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,637509,,,,637509,,43495175,,,6
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,616,Poland,POL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1516,,,,1516,,1468404,,,0
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,227575,,,,227575,,22104874,,,0
