Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,100,Bulgaria,BGR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,39957,,,,39957,,200388,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,108,Burundi,BDI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,65,,,,65,,518,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,112,Belarus,BLR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,61776,,,,61776,,355738,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,120,Cameroon,CMR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1200,,,,1200,,3115,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,124,Canada,CAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3308,,,,3308,,39103,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,140,Central African Rep.,CAF,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,3,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,144,Sri Lanka,LKA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,66600,,,,66600,,664615,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,152,Chile,CHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11187,,,,11187,,49564,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,156,China,CHN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1728630,,,,1728630,,13266576,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,170,Colombia,COL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5481,,,,5481,,34899,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,178,Congo,COG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,131,,,,131,,1009,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,180,Dem. Rep. of the Congo,COD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,120521,,,,120521,,442920,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,188,Costa Rica,CRI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,60,,,,60,,2246,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,191,Croatia,HRV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,120776,,,,120776,,364893,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,192,Cuba,CUB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,4,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,196,Cyprus,CYP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,673,,,,673,,9467,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,203,Czechia,CZE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,553062,,,,553062,,3928225,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,208,Denmark,DNK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,153577,,,,153577,,1358744,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,218,Ecuador,ECU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,0,,,6
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,233,Estonia,EST,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,468230,,,,468230,,1583871,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,246,Finland,FIN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,603046,,,,603046,,5509596,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,251,France,FRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7272240,,,,7272240,,40216133,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,258,French Polynesia,PYF,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,25,,,,25,,239,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,262,Djibouti,DJI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,73,,,,73,,702,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,266,Gabon,GAB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,13315,,,,13315,,38243,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,268,Georgia,GEO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,53,,,,53,,751,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,270,Gambia,GMB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5,,,,5,,94,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,19599600,,,,19599600,,110811186,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,288,Ghana,GHA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6,,,,6,,963,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,292,Gibraltar,GIB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4,,,,4,,36,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,300,Greece,GRC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,116538,,,,116538,,985044,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,320,Guatemala,GTM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,7,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,324,Guinea,GIN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,34,,,,34,,2325,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,340,Honduras,HND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3040,,,,3040,,16438,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,344,"China, Hong Kong SAR",HKG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,71881,,,,71881,,1012549,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,348,Hungary,HUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,492891,,,,492891,,5753487,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,352,Iceland,ISL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,717,,,,717,,2929,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,360,Indonesia,IDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,95922,,,,95922,,357959,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,364,Iran,IRN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,45343,,,,45343,,403781,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,368,Iraq,IRQ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,500,,,,500,,1514,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,372,Ireland,IRL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,216799,,,,216799,,1280314,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,376,Israel,ISR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,492889,,,,492889,,1969907,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,381,Italy,ITA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5141080,,,,5141080,,34201131,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,384,Côte d'Ivoire,CIV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,63612,,,,63612,,233617,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,392,Japan,JPN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,680289,,,,680289,,3306966,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,398,Kazakhstan,KAZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1992,,,,1992,,10488,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,400,Jordan,JOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,47181,,,,47181,,189320,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,404,Kenya,KEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,38488,,,,38488,,181551,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,410,Rep. of Korea,KOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1570480,,,,1570480,,8706527,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,414,Kuwait,KWT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11687,,,,11687,,71106,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,417,Kyrgyzstan,KGZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5,,,,5,,0,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,422,Lebanon,LBN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,40660,,,,40660,,158612,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,428,Latvia,LVA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8229,,,,8229,,71180,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,434,Libya,LBY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,18,,,,18,,169,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,440,Lithuania,LTU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,288584,,,,288584,,980543,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,442,Luxembourg,LUX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,201742,,,,201742,,795137,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,446,"China, Macao SAR",MAC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,504,,,,504,,8659,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,450,Madagascar,MDG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,44,,,,44,,1742,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,458,Malaysia,MYS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,345890,,,,345890,,1407428,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,462,Maldives,MDV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,0,,,6
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,466,Mali,MLI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2,,,,2,,281,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,470,Malta,MLT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,928,,,,928,,289298,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,478,Mauritania,MRT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,102,,,,102,,4465,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,480,Mauritius,MUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,679,,,,679,,6782,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,484,Mexico,MEX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,164753,,,,164753,,1813533,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,490,"Other Asia, nes",,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,103473,,,,103473,,763817,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,496,Mongolia,MNG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,0,,,6
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,504,Morocco,MAR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,86643,,,,86643,,312646,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,512,Oman,OMN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1500,,,,1500,,7298,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,516,Namibia,NAM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,0,,,6
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,528,Netherlands,NLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11279900,,,,11279900,,52372278,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,554,New Zealand,NZL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,77418,,,,77418,,258713,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,566,Nigeria,NGA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,305,,,,305,,6025,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,579,Norway,NOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,17084,,,,17084,,536047,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,586,Pakistan,PAK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,266890,,,,266890,,719715,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,591,Panama,PAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2280,,,,2280,,9204,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,598,Papua New Guinea,PNG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8,,,,8,,114,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,604,Peru,PER,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,35766,,,,35766,,110140,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,608,Philippines,PHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,820,,,,820,,25922,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,616,Poland,POL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3658970,,,,3658970,,18515732,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,620,Portugal,PRT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,109162,,,,109162,,318457,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,624,Guinea-Bissau,GNB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,2,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,634,Qatar,QAT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,188730,,,,188730,,702342,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,642,Romania,ROU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2267800,,,,2267800,,18532307,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,643,Russian Federation,RUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1615690,,,,1615690,,6658713,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,682,Saudi Arabia,SAU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1452450,,,,1452450,,4832297,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,686,Senegal,SEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,32526,,,,32526,,102220,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,688,Serbia,SRB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,27694,,,,27694,,60743,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,690,Seychelles,SYC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2,,,,2,,35,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,699,India,IND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2484130,,,,2484130,,8780096,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,702,Singapore,SGP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,236747,,,,236747,,1259348,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,703,Slovakia,SVK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,26799,,,,26799,,226480,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,704,Viet Nam,VNM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,45208,,,,45208,,144781,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,705,Slovenia,SVN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,668775,,,,668775,,2269618,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,710,South Africa,ZAF,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,732583,,,,732583,,2396157,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,724,Spain,ESP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3282880,,,,3282880,,14629946,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,752,Sweden,SWE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,485359,,,,485359,,4755827,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,757,Switzerland,CHE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,478228,,,,478228,,4193284,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,764,Thailand,THA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,278529,,,,278529,,1635470,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,768,Togo,TGO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,36000,,,,36000,,152804,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,784,United Arab Emirates,ARE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2912420,,,,2912420,,10028714,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,788,Tunisia,TUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,380895,,,,380895,,1201842,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,792,Turkey,TUR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5341970,,,,5341970,,20861767,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,804,Ukraine,UKR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,163208,,,,163208,,458480,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,807,North Macedonia,MKD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1140,,,,1140,,3453,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,818,Egypt,EGY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,729671,,,,729671,,2479436,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,826,United Kingdom,GBR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4227760,,,,4227760,,23806770,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,834,United Rep. of Tanzania,TZA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4,,,,4,,6,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2038070,,,,2038070,,11497615,,,0
H5,2017,2017,2017,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11,,,,11,,127,,,0
H5,2017,2017,2017,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,784,United Arab Emirates,ARE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,112,,,0
H5,2017,2017,2017,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,838,Free Zones,,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10,,,,10,,9,,,0
H5,2017,2017,2017,6,1,2,Export,68,Bolivia (Plurinational State of),BOL,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,4,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2531,,,,2531,,14284,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,36,Australia,AUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,61,,,,61,,620,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,40,Austria,AUT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22,,,,22,,51,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,191,Croatia,HRV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,917,,,,917,,3667,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1028,,,,1028,,5658,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,442,Luxembourg,LUX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,7,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,499,Montenegro,MNE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,260,,,,260,,2976,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,688,Serbia,SRB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,220,,,,220,,828,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,705,Slovenia,SVN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3,,,,3,,200,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,757,Switzerland,CHE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5,,,,5,,81,,,0
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,12,,,,12,,191,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4987354,,,,4987328,,17370933,,,6
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,4,Afghanistan,AFG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,328,,,,328,,3661,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,12,Algeria,DZA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,678,,,,678,,11055,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,121,,,,121,,1993,,,6
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,31,Azerbaijan,AZE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,234,,,,234,,4579,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2712499,,,,2712499,,8521100,,,6
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,52,Barbados,BRB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,400,,,,400,,2244,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,56,Belgium,BEL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,82649,,,,82649,,783253,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,118885,,,,118885,,375751,,,6
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,104,Myanmar,MMR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,52,,,,26,,1374,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,124,Canada,CAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,84,,,,84,,2734,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,152,Chile,CHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,667321,,,,667321,,1845267,,,6
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,410,,,,410,,3783,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,270896,,,,270896,,1045446,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,188,Costa Rica,CRI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,256,,,,256,,4008,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,214,Dominican Rep.,DOM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,14798,,,,14798,,100306,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,19014,,,,19014,,90605,,,6
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,222,El Salvador,SLV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5,,,,5,,20,,,6
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,233,Estonia,EST,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,81,,,,81,,6608,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,426,,,,426,,12918,,,0
H5,2017,2017,2017,6,1,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6863,,,,6863,,49039,,,6
